"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2019-20","611","Bibb County","0186","Central High School","All Students","English",1670497,26811,"168","43",19.7,20.2,17.3,18.1
"2019-20","733","Taylor County","0201","Taylor County High School","All Students","Composite",1670497,26811,"15","15",20.6,20.8,19.3,19.3
"2019-20","733","Taylor County","0201","Taylor County High School","All Students","Reading",1670497,26810,"15","15",21.2,21.6,21.1,21.1
"2019-20","736","Thomas County","0191","Thomas County Central High School","All Students","Reading",1670497,26810,"53","53",21.2,21.6,20.8,20.8
"2019-20","721","Richmond County","2574","Westside High School","All Students","Science",1670497,26810,"316","42",20.6,20.8,17.5,17.4
"2019-20","632","Clinch County","1050","Clinch County High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","628","Cherokee County","0197","Woodstock High School","All Students","Composite",1670497,26811,"970","166",20.6,20.8,22.3,22.4
"2019-20","603","Bacon County","0302","Bacon County High School","All Students","Reading",1670497,26810,"TFS","TFS",21.2,21.6,,
"2019-20","603","Bacon County","0302","Bacon County High School","All Students","English",1670497,26811,"TFS","TFS",19.7,20.2,,
"2019-20","644","DeKalb County","0276","Stone Mountain High School","All Students","Science",1670497,26810,"1337","14",20.6,20.8,19.9,19.1
"2019-20","669","Hall County","4752","Johnson High School","All Students","Composite",1670497,26811,"252","42",20.6,20.8,21.1,20.7
"2019-20","658","Forsyth County","0218","Forsyth Academy","All Students","Composite",1670497,26811,"1074","TFS",20.6,20.8,24.6,
"2019-20","658","Forsyth County","0218","Forsyth Academy","All Students","Science",1670497,26810,"1074","TFS",20.6,20.8,24.2,
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Reading",1670497,26810,"760","106",21.2,21.6,18.3,17.3
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Writing Subscore",678906,5089,"204","38",6.4,6.8,6.5,6.3
"2019-20","714","Pike County","0194","Pike County High School","All Students","Composite",1670497,26811,"24","24",20.6,20.8,19.5,19.5
"2019-20","611","Bibb County","0204","Rutland High School","All Students","Composite",1670497,26811,"168","12",20.6,20.8,17.7,17.4
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Science",1670497,26810,"970","196",20.6,20.8,22,21.6
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Composite",1670497,26811,"970","196",20.6,20.8,22.3,21.7
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Writing Subscore",678906,5089,"153","35",6.4,6.8,7,6.9
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Reading",1670497,26810,"970","196",21.2,21.6,23.2,22.7
"2019-20","658","Forsyth County","5050","Forsyth Central High School","All Students","Writing Subscore",678906,5089,"187","12",6.4,6.8,7.7,6.9
"2019-20","671","Haralson County","3050","Haralson County High School","All Students","English",1670497,26811,"28","28",19.7,20.2,18.8,18.8
"2019-20","671","Haralson County","3050","Haralson County High School","All Students","Reading",1670497,26810,"28","28",21.2,21.6,21.8,21.8
"2019-20","675","Henry County","0391","Eagle's Landing High School","All Students","Composite",1670497,26811,"1010","105",20.6,20.8,19.3,18.7
"2019-20","675","Henry County","0391","Eagle's Landing High School","All Students","Reading",1670497,26810,"1010","105",21.2,21.6,19.9,19.2
"2019-20","711","Peach County","2052","Peach County High School","All Students","English",1670497,26811,"72","72",19.7,20.2,16.1,16.1
"2019-20","711","Peach County","2052","Peach County High School","All Students","Composite",1670497,26811,"72","72",20.6,20.8,17.4,17.4
"2019-20","696","Marion County","0275","Marion County Middle/High School","All Students","Composite",1670497,26811,"11","11",20.6,20.8,18,18
"2019-20","619","Calhoun County","0113","Calhoun County High School","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","644","DeKalb County","3070","McNair High School","All Students","Reading",1670497,26810,"1337","13",21.2,21.6,20.9,16.2
"2019-20","667","Gwinnett County","1018","Lanier High School","All Students","English",1670497,26811,"2785","110",19.7,20.2,21.8,21
"2019-20","667","Gwinnett County","1018","Lanier High School","All Students","Reading",1670497,26810,"2785","110",21.2,21.6,22.9,22.6
"2019-20","682","Jenkins County","0201","Jenkins County High School","All Students","English",1670497,26811,"14","14",19.7,20.2,17.8,17.8
"2019-20","721","Richmond County","3054","Glenn Hills High School","All Students","Science",1670497,26810,"316","48",20.6,20.8,17.5,15
"2019-20","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Science",1670497,26810,"1337","TFS",20.6,20.8,19.9,
"2019-20","660","Fulton County","0176","Banneker High School","All Students","Reading",1670497,26810,"2071","32",21.2,21.6,24.1,18.3
"2019-20","633","Cobb County","0707","Hillgrove High School","All Students","Science",1670497,26810,"2143","204",20.6,20.8,22.2,21.1
"2019-20","633","Cobb County","0707","Hillgrove High School","All Students","English",1670497,26811,"2143","204",19.7,20.2,22.3,21.3
"2019-20","765","Calhoun City","3050","Calhoun High School","All Students","English",1670497,26811,"74","74",19.7,20.2,19.6,19.6
"2019-20","706","Muscogee County","2062","Hardaway High School","All Students","Composite",1670497,26811,"603","60",20.6,20.8,19.2,17.6
"2019-20","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Mathematics",1670497,26810,"923","16",20.4,20.2,18.1,15.8
"2019-20","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Composite",1670497,26811,"923","16",20.6,20.8,19,15.6
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Science",1670497,26810,"257","120",20.6,20.8,18.8,18.2
"2019-20","633","Cobb County","2056","North Cobb High School","All Students","Reading",1670497,26810,"2143","202",21.2,21.6,23.5,23.3
"2019-20","710","Paulding County","0292","East Paulding High School","All Students","Mathematics",1670497,26810,"420","73",20.4,20.2,19.4,19.2
"2019-20","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Writing Subscore",678906,5089,"79","12",6.4,6.8,6.8,8.2
"2019-20","758","Wilkinson County","3050","Wilkinson County High School","All Students","Composite",1670497,26811,"31","31",20.6,20.8,17.1,17.1
"2019-20","606","Banks County","0199","Banks County High School","All Students","Composite",1670497,26811,"28","28",20.6,20.8,20.1,20.1
"2019-20","667","Gwinnett County","0105","Mill Creek High School","All Students","Writing Subscore",678906,5089,"612","46",6.4,6.8,7.3,7.5
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Mathematics",1670497,26810,"760","69",20.4,20.2,16.9,16.7
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","English",1670497,26811,"760","69",19.7,20.2,16.4,15.8
"2019-20","657","Floyd County","0107","Pepperell High School","All Students","Composite",1670497,26811,"201","57",20.6,20.8,19.8,19
"2019-20","690","Lincoln County","0110","Lincoln County High School","All Students","English",1670497,26811,"16","16",19.7,20.2,16.6,16.6
"2019-20","705","Murray County","0112","North Murray High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","713","Pierce County","0182","Pierce County High School","All Students","Writing Subscore",678906,5089,"12","12",6.4,6.8,7.3,7.3
"2019-20","713","Pierce County","0182","Pierce County High School","All Students","Science",1670497,26810,"53","53",20.6,20.8,20.2,20.2
"2019-20","669","Hall County","1552","East Hall High School","All Students","English",1670497,26811,"252","14",19.7,20.2,20.3,17
"2019-20","669","Hall County","1552","East Hall High School","All Students","Reading",1670497,26810,"252","14",21.2,21.6,21.7,20.1
"2019-20","622","Carroll County","0189","Temple High School","All Students","Composite",1670497,26811,"179","18",20.6,20.8,19.9,21.7
"2019-20","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Science",1670497,26810,"11","11",20.6,20.8,17.9,17.9
"2019-20","7830310","Commission Charter Schools- Fulton Leadership Academy","0310","Fulton Leadership Academy","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","7830310","Commission Charter Schools- Fulton Leadership Academy","0310","Fulton Leadership Academy","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","652","Elbert County","0176","Elbert County High School","All Students","English",1670497,26811,"18","18",19.7,20.2,16.1,16.1
"2019-20","652","Elbert County","0176","Elbert County High School","All Students","Science",1670497,26810,"18","18",20.6,20.8,17.8,17.8
"2019-20","656","Fayette County","0182","McIntosh High School","All Students","Writing Subscore",678906,5089,"112","24",6.4,6.8,6.8,7.2
"2019-20","656","Fayette County","0182","McIntosh High School","All Students","Reading",1670497,26810,"617","155",21.2,21.6,23.6,26
"2019-20","650","Echols County","1050","Echols County High School","All Students","Composite",1670497,26811,"14","14",20.6,20.8,17.2,17.2
"2019-20","660","Fulton County","0291","Creekside High School","All Students","Mathematics",1670497,26810,"2071","55",20.4,20.2,22.8,16.5
"2019-20","660","Fulton County","0291","Creekside High School","All Students","Science",1670497,26810,"2071","55",20.6,20.8,23.1,16.9
"2019-20","660","Fulton County","0291","Creekside High School","All Students","English",1670497,26811,"2071","55",19.7,20.2,23.5,16.3
"2019-20","660","Fulton County","0291","Creekside High School","All Students","Writing Subscore",678906,5089,"408","14",6.4,6.8,7.2,6.2
"2019-20","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Science",1670497,26810,"2785","235",20.6,20.8,22.4,23.1
"2019-20","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Composite",1670497,26811,"2785","235",20.6,20.8,22.5,23.3
"2019-20","676","Houston County","0111","Veterans High School","All Students","Mathematics",1670497,26810,"346","76",20.4,20.2,20.1,20.9
"2019-20","633","Cobb County","0381","Lassiter High School","All Students","Science",1670497,26810,"2143","175",20.6,20.8,22.2,24.5
"2019-20","633","Cobb County","0381","Lassiter High School","All Students","Reading",1670497,26810,"2143","175",21.2,21.6,23.5,26.2
"2019-20","633","Cobb County","0381","Lassiter High School","All Students","Composite",1670497,26811,"2143","175",20.6,20.8,22.5,25.5
"2019-20","761","Atlanta Public Schools","0212","KIPP Atlanta Collegiate Academy","All Students","Mathematics",1670497,26810,"923","117",20.4,20.2,18.1,17.9
"2019-20","683","Johnson County","0201","Johnson County High School","All Students","Science",1670497,26810,"10","10",20.6,20.8,17.6,17.6
"2019-20","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Science",1670497,26810,"2785","86",20.6,20.8,22.4,29
"2019-20","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","English",1670497,26811,"218","48",19.7,20.2,18.3,17.1
"2019-20","633","Cobb County","0373","Sprayberry High School","All Students","Mathematics",1670497,26810,"2143","75",20.4,20.2,21.7,19.9
"2019-20","661","Gilmer County","0196","Gilmer High School","All Students","English",1670497,26811,"23","23",19.7,20.2,18.6,18.6
"2019-20","661","Gilmer County","0196","Gilmer High School","All Students","Reading",1670497,26810,"23","23",21.2,21.6,20.6,20.6
"2019-20","661","Gilmer County","0196","Gilmer High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","675","Henry County","0214","Locust Grove High","All Students","Reading",1670497,26810,"1010","77",21.2,21.6,19.9,19.4
"2019-20","675","Henry County","0214","Locust Grove High","All Students","Mathematics",1670497,26810,"1010","77",20.4,20.2,18.7,18.3
"2019-20","637","Cook County","0111","Cook High School","All Students","English",1670497,26811,"18","18",19.7,20.2,15.9,15.9
"2019-20","640","Crisp County","0196","Crisp County High School","All Students","Composite",1670497,26811,"53","53",20.6,20.8,18.9,18.9
"2019-20","640","Crisp County","0196","Crisp County High School","All Students","Science",1670497,26810,"53","53",20.6,20.8,19.3,19.3
"2019-20","644","DeKalb County","0407","Dekalb Early College Academy","All Students","Reading",1670497,26810,"1337","15",21.2,21.6,20.9,24.6
"2019-20","644","DeKalb County","0407","Dekalb Early College Academy","All Students","Science",1670497,26810,"1337","15",20.6,20.8,19.9,23.5
"2019-20","644","DeKalb County","0407","Dekalb Early College Academy","All Students","Composite",1670497,26811,"1337","15",20.6,20.8,20,23.7
"2019-20","774","Dublin City","0211","Dublin High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","675","Henry County","3050","McDonough High School","All Students","Reading",1670497,26810,"1010","67",21.2,21.6,19.9,17
"2019-20","660","Fulton County","0191","Roswell High School","All Students","Mathematics",1670497,26810,"2071","164",20.4,20.2,22.8,23.5
"2019-20","660","Fulton County","0191","Roswell High School","All Students","Reading",1670497,26810,"2071","164",21.2,21.6,24.1,24.9
"2019-20","660","Fulton County","0203","Northview High School","All Students","Science",1670497,26810,"2071","133",20.6,20.8,23.1,26.3
"2019-20","660","Fulton County","0203","Northview High School","All Students","Writing Subscore",678906,5089,"408","42",6.4,6.8,7.2,7.9
"2019-20","660","Fulton County","4062","North Springs High School","All Students","English",1670497,26811,"2071","126",19.7,20.2,23.5,21.3
"2019-20","737","Tift County","3052","Northeast Middle School","All Students","Reading",1670497,26810,"74","74",21.2,21.6,19.4,19.4
"2019-20","784","Pelham City","0111","Pelham High School","All Students","Composite",1670497,26811,"29","29",20.6,20.8,17.8,17.8
"2019-20","721","Richmond County","4562","Davidson Magnet School","All Students","Reading",1670497,26810,"316","38",21.2,21.6,17.6,25.4
"2019-20","625","Savannah-Chatham County","0108","Early College Program","All Students","Science",1670497,26810,"261","13",20.6,20.8,19.2,17.9
"2019-20","700","Miller County","0210","Miller County High School","All Students","English",1670497,26811,"TFS","TFS",19.7,20.2,,
"2019-20","726","Griffin-Spalding County","0101","Spalding High School","All Students","English",1670497,26811,"127","65",19.7,20.2,16.7,18.5
"2019-20","726","Griffin-Spalding County","0101","Spalding High School","All Students","Composite",1670497,26811,"127","65",20.6,20.8,18,19.5
"2019-20","726","Griffin-Spalding County","0101","Spalding High School","All Students","Mathematics",1670497,26810,"127","65",20.4,20.2,17.5,18.4
"2019-20","653","Emanuel County","2050","Emanuel County Institute","All Students","Reading",1670497,26810,"35","TFS",21.2,21.6,19.4,
"2019-20","653","Emanuel County","2050","Emanuel County Institute","All Students","Composite",1670497,26811,"35","TFS",20.6,20.8,19.2,
"2019-20","653","Emanuel County","2050","Emanuel County Institute","All Students","Mathematics",1670497,26810,"35","TFS",20.4,20.2,18.5,
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","English",1670497,26811,"261","TFS",19.7,20.2,18.9,
"2019-20","749","Warren County","0205","Warren County High School","All Students","Science",1670497,26810,"TFS","TFS",20.6,20.8,,
"2019-20","656","Fayette County","0398","Fayette County High School","All Students","Composite",1670497,26811,"617","90",20.6,20.8,22.9,20
"2019-20","688","Lee County","0193","Lee County High School","All Students","English",1670497,26811,"106","106",19.7,20.2,18.7,18.7
"2019-20","706","Muscogee County","5062","Jordan Vocational High School","All Students","Science",1670497,26810,"603","22",20.6,20.8,19.2,17.9
"2019-20","706","Muscogee County","5062","Jordan Vocational High School","All Students","English",1670497,26811,"603","22",19.7,20.2,18.4,16.4
"2019-20","656","Fayette County","0105","Whitewater High School","All Students","English",1670497,26811,"617","141",19.7,20.2,22.5,21.7
"2019-20","656","Fayette County","0105","Whitewater High School","All Students","Reading",1670497,26810,"617","141",21.2,21.6,23.6,23.3
"2019-20","656","Fayette County","0105","Whitewater High School","All Students","Mathematics",1670497,26810,"617","141",20.4,20.2,22.3,21
"2019-20","660","Fulton County","0119","Cambridge High School","All Students","Composite",1670497,26811,"2071","214",20.6,20.8,23.5,25.8
"2019-20","660","Fulton County","0119","Cambridge High School","All Students","Reading",1670497,26810,"2071","214",21.2,21.6,24.1,26.7
"2019-20","754","White County","0105","White County High School","All Students","Mathematics",1670497,26810,"33","33",20.4,20.2,20.5,20.5
"2019-20","761","Atlanta Public Schools","4058","Douglass High School","All Students","Mathematics",1670497,26810,"923","103",20.4,20.2,18.1,15.5
"2019-20","732","Tattnall County","0194","Tattnall County High School","All Students","English",1670497,26811,"16","16",19.7,20.2,19.2,19.2
"2019-20","698","McIntosh County","0104","McIntosh Academy","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","689","Liberty County","0192","Liberty County High School","All Students","Mathematics",1670497,26810,"168","74",20.4,20.2,17.4,17.6
"2019-20","752","Webster County","0108","Webster County High School","All Students","English",1670497,26811,"10","10",19.7,20.2,16.5,16.5
"2019-20","611","Bibb County","0198","Westside High School","All Students","English",1670497,26811,"168","35",19.7,20.2,17.3,14
"2019-20","634","Coffee County","0195","Coffee County High School","All Students","Composite",1670497,26811,"43","43",20.6,20.8,19.9,19.9
"2019-20","634","Coffee County","0195","Coffee County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","667","Gwinnett County","1710","Archer High School","All Students","Science",1670497,26810,"2785","127",20.6,20.8,22.4,21.9
"2019-20","667","Gwinnett County","1710","Archer High School","All Students","Mathematics",1670497,26810,"2785","127",20.4,20.2,22.2,21.5
"2019-20","642","Dawson County","0198","Dawson County High School","All Students","Mathematics",1670497,26810,"65","65",20.4,20.2,20.2,20.2
"2019-20","721","Richmond County","4060","Academy of Richmond County High School","All Students","Science",1670497,26810,"316","59",20.6,20.8,17.5,17.3
"2019-20","7991894","State Schools- Georgia Academy for the Blind","1894","Georgia Academy for the Blind","All Students","Science",1670497,26810,"TFS","TFS",20.6,20.8,,
"2019-20","660","Fulton County","1110","Langston Hughes High School","All Students","Writing Subscore",678906,5089,"408","13",6.4,6.8,7.2,6.9
"2019-20","672","Harris County","0299","Harris County High School","All Students","Composite",1670497,26811,"110","110",20.6,20.8,20.7,20.7
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Mathematics",1670497,26810,"261","31",20.4,20.2,18.7,18.6
"2019-20","663","Glynn County","3552","Brunswick High School","All Students","English",1670497,26811,"249","106",19.7,20.2,20.5,17.6
"2019-20","687","Laurens County","0197","East Laurens High School","All Students","Composite",1670497,26811,"61","22",20.6,20.8,20,19.5
"2019-20","675","Henry County","0295","Stockbridge High School","All Students","Science",1670497,26810,"1010","96",20.6,20.8,19.4,17.9
"2019-20","675","Henry County","0295","Stockbridge High School","All Students","Mathematics",1670497,26810,"1010","96",20.4,20.2,18.7,17
"2019-20","676","Houston County","1054","Perry High School","All Students","Writing Subscore",678906,5089,"68","14",6.4,6.8,6.9,7.4
"2019-20","676","Houston County","1054","Perry High School","All Students","Reading",1670497,26810,"346","60",21.2,21.6,21.4,22.3
"2019-20","676","Houston County","1054","Perry High School","All Students","Mathematics",1670497,26810,"346","60",20.4,20.2,20.1,20.7
"2019-20","717","Putnam County","0114","Putnam County High School","All Students","English",1670497,26811,"77","77",19.7,20.2,17.5,17.5
"2019-20","648","Douglas County","0187","Alexander High School","All Students","Composite",1670497,26811,"650","169",20.6,20.8,19.1,20.4
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","Mathematics",1670497,26810,"760","109",20.4,20.2,16.9,16.5
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","Writing Subscore",678906,5089,"204","25",6.4,6.8,6.5,6.2
"2019-20","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Reading",1670497,26810,"17","17",21.2,21.6,18.6,18.6
"2019-20","776","Gainesville City","3050","Gainesville High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","776","Gainesville City","3050","Gainesville High School","All Students","Science",1670497,26810,"66","66",20.6,20.8,19.6,19.6
"2019-20","786","Social Circle City","0201","Social Circle High School","All Students","Science",1670497,26810,"10","10",20.6,20.8,20.6,20.6
"2019-20","786","Social Circle City","0201","Social Circle High School","All Students","Reading",1670497,26810,"10","10",21.2,21.6,23.2,23.2
"2019-20","786","Social Circle City","0201","Social Circle High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","792","Valdosta City","0273","Valdosta High School","All Students","English",1670497,26811,"70","70",19.7,20.2,19,19
"2019-20","772","Dalton Public Schools","4050","Dalton High School","All Students","Mathematics",1670497,26810,"82","80",20.4,20.2,19.5,19.6
"2019-20","772","Dalton Public Schools","4050","Dalton High School","All Students","Reading",1670497,26810,"82","80",21.2,21.6,20.8,20.8
"2019-20","772","Dalton Public Schools","4050","Dalton High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Science",1670497,26810,"261","10",20.6,20.8,19.2,16.8
"2019-20","644","DeKalb County","0497","Stephenson High School","All Students","Science",1670497,26810,"1337","85",20.6,20.8,19.9,18.3
"2019-20","702","Monroe County","0184","Mary Persons High School","All Students","Science",1670497,26810,"67","67",20.6,20.8,20.2,20.2
"2019-20","702","Monroe County","0184","Mary Persons High School","All Students","English",1670497,26811,"67","67",19.7,20.2,18.6,18.6
"2019-20","697","McDuffie County","0192","Thomson High School","All Students","Mathematics",1670497,26810,"43","43",20.4,20.2,17.5,17.5
"2019-20","697","McDuffie County","0192","Thomson High School","All Students","Composite",1670497,26811,"43","43",20.6,20.8,17.9,17.9
"2019-20","699","Meriwether County","0300","Greenville High School","All Students","Reading",1670497,26810,"56","23",21.2,21.6,18.4,17.4
"2019-20","660","Fulton County","0118","Hapeville Charter Career Academy","All Students","English",1670497,26811,"2071","32",19.7,20.2,23.5,14.9
"2019-20","660","Fulton County","0118","Hapeville Charter Career Academy","All Students","Reading",1670497,26810,"2071","32",21.2,21.6,24.1,16.4
"2019-20","660","Fulton County","0118","Hapeville Charter Career Academy","All Students","Mathematics",1670497,26810,"2071","32",20.4,20.2,22.8,15.8
"2019-20","773","Decatur City","3050","Decatur High School","All Students","Writing Subscore",678906,5089,"18","18",6.4,6.8,7.8,7.8
"2019-20","773","Decatur City","3050","Decatur High School","All Students","Mathematics",1670497,26810,"114","114",20.4,20.2,23.3,23.3
"2019-20","718","Quitman County","0110","Quitman County High School","All Students","English",1670497,26811,"TFS","TFS",19.7,20.2,,
"2019-20","718","Quitman County","0110","Quitman County High School","All Students","Science",1670497,26810,"TFS","TFS",20.6,20.8,,
"2019-20","602","Atkinson County","0103","Atkinson County High School","All Students","English",1670497,26811,"TFS","TFS",19.7,20.2,,
"2019-20","602","Atkinson County","0103","Atkinson County High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","656","Fayette County","0192","Sandy Creek High School","All Students","Mathematics",1670497,26810,"617","85",20.4,20.2,22.3,19.9
"2019-20","656","Fayette County","0192","Sandy Creek High School","All Students","English",1670497,26811,"617","85",19.7,20.2,22.5,19.5
"2019-20","656","Fayette County","0192","Sandy Creek High School","All Students","Writing Subscore",678906,5089,"112","12",6.4,6.8,6.8,5.8
"2019-20","779","Jefferson City","0174","Jefferson High School","All Students","Science",1670497,26810,"67","67",20.6,20.8,22.5,22.5
"2019-20","705","Murray County","0190","Murray County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","681","Jefferson County","0196","Jefferson County High School","All Students","Science",1670497,26810,"TFS","TFS",20.6,20.8,,
"2019-20","681","Jefferson County","0196","Jefferson County High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","644","DeKalb County","4054","Cross Keys High School","All Students","Mathematics",1670497,26810,"1337","13",20.4,20.2,19.2,16.8
"2019-20","746","Walker County","0190","Ridgeland High School","All Students","Science",1670497,26810,"174","86",20.6,20.8,19.7,18.9
"2019-20","746","Walker County","0190","Ridgeland High School","All Students","Reading",1670497,26810,"174","86",21.2,21.6,20.2,19.8
"2019-20","706","Muscogee County","5052","Carver High School","All Students","Science",1670497,26810,"603","85",20.6,20.8,19.2,16.6
"2019-20","633","Cobb County","0186","Oakwood High School","All Students","Composite",1670497,26811,"2143","TFS",20.6,20.8,22.5,
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","English",1670497,26811,"760","22",19.7,20.2,16.4,21.5
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","Composite",1670497,26811,"970","120",20.6,20.8,22.3,21.8
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","English",1670497,26811,"970","120",19.7,20.2,21.7,21.4
"2019-20","695","Madison County","5050","Madison County High School","All Students","English",1670497,26811,"29","29",19.7,20.2,19.1,19.1
"2019-20","721","Richmond County","3756","Josey High School","All Students","Composite",1670497,26811,"316","28",20.6,20.8,17.1,14.3
"2019-20","721","Richmond County","3756","Josey High School","All Students","Writing Subscore",678906,5089,"68","10",6.4,6.8,6,5.4
"2019-20","761","Atlanta Public Schools","4560","Grady High School","All Students","Composite",1670497,26811,"923","94",20.6,20.8,19,23.3
"2019-20","715","Polk County","0102","Rockmart High School","All Students","Science",1670497,26810,"63","25",20.6,20.8,19.9,21.3
"2019-20","638","Coweta County","0196","Northgate High School","All Students","Composite",1670497,26811,"543","148",20.6,20.8,21.3,22.9
"2019-20","633","Cobb County","0192","Harrison High School","All Students","Reading",1670497,26810,"2143","179",21.2,21.6,23.5,24.9
"2019-20","633","Cobb County","0192","Harrison High School","All Students","Writing Subscore",678906,5089,"409","24",6.4,6.8,7,7
"2019-20","748","Ware County","0195","Ware County High School","All Students","English",1670497,26811,"26","26",19.7,20.2,20.5,20.5
"2019-20","644","DeKalb County","0410","DeKalb School of the Arts","All Students","English",1670497,26811,"1337","40",19.7,20.2,19.5,23.3
"2019-20","638","Coweta County","0389","East Coweta High School","All Students","Mathematics",1670497,26810,"543","252",20.4,20.2,20.5,19.9
"2019-20","744","Union County","0101","Union County High School","All Students","Composite",1670497,26811,"33","33",20.6,20.8,21.6,21.6
"2019-20","744","Union County","0101","Union County High School","All Students","Mathematics",1670497,26810,"33","33",20.4,20.2,20.5,20.5
"2019-20","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","Mathematics",1670497,26810,"1337","58",20.4,20.2,19.2,15.3
"2019-20","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","Writing Subscore",678906,5089,"332","13",6.4,6.8,6.7,5.7
"2019-20","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","English",1670497,26811,"1337","58",19.7,20.2,19.5,13.6
"2019-20","648","Douglas County","0100","Chapel Hill High School","All Students","Science",1670497,26810,"650","119",20.6,20.8,19.2,19.9
"2019-20","660","Fulton County","0205","Alpharetta High School","All Students","Mathematics",1670497,26810,"2071","214",20.4,20.2,22.8,24.4
"2019-20","660","Fulton County","0205","Alpharetta High School","All Students","Science",1670497,26810,"2071","214",20.6,20.8,23.1,24.5
"2019-20","660","Fulton County","5069","Westlake High School","All Students","Composite",1670497,26811,"2071","146",20.6,20.8,23.5,19.2
"2019-20","644","DeKalb County","4053","Clarkston High School","All Students","Science",1670497,26810,"1337","48",20.6,20.8,19.9,17.7
"2019-20","658","Forsyth County","0195","North Forsyth High School","All Students","Composite",1670497,26811,"1074","119",20.6,20.8,24.6,21.7
"2019-20","653","Emanuel County","0189","Swainsboro High School","All Students","Science",1670497,26810,"35","30",20.6,20.8,19.3,19.5
"2019-20","721","Richmond County","5566","Laney High School","All Students","Writing Subscore",678906,5089,"68","TFS",6.4,6.8,6,
"2019-20","721","Richmond County","5566","Laney High School","All Students","Reading",1670497,26810,"316","14",21.2,21.6,17.6,14.8
"2019-20","699","Meriwether County","4050","Manchester High School","All Students","Mathematics",1670497,26810,"56","33",20.4,20.2,16.7,17.2
"2019-20","679","Jasper County","0108","Jasper County High School","All Students","Reading",1670497,26810,"32","32",21.2,21.6,19.7,19.7
"2019-20","679","Jasper County","0108","Jasper County High School","All Students","English",1670497,26811,"32","32",19.7,20.2,17.5,17.5
